edge_id,start_stake,end_stake,route_direction,route_code,section_code
-1622,2224.834,2224.952,downstream,G5,G0005008
-9612,2224.853,2225.594,downstream,G5,G0005008
-12398,2224.952,2225.358,downstream,G5,G0005008
-14686,2225.358,2226.293,downstream,G5,G0005008
-7178,2225.594,2225.642,downstream,G5,G0005008
-11530,2225.642,2225.963,downstream,G5,G0005008
-11914,2225.963,2226.442,downstream,G5,G0005008
-16916,2226.293,2226.368,downstream,G5,G0005008
-12994,2226.368,2227.501,downstream,G5,G0005008
-12094,2226.904,2227.101,downstream,G5,G0005008
-9922,2227.101,2227.197,downstream,G5,G0005008
-3896,2227.501,2227.638,downstream,G5,G0005008
-6606,2227.638,2227.885,downstream,G5,G0005008
-10890,2235.616,2234.011,upstream,G5,G0005008
-10940,2235.616,2235.560,upstream,G5,G0005008
-11390,2235.616,2235.557,upstream,G5,G0005008
-1458,2235.616,2235.572,upstream,G5,G0005008
-16498,2235.616,2235.583,upstream,G5,G0005008
-16678,2235.616,2235.545,upstream,G5,G0005008
-17092,2235.616,2240.440,downstream,G5,G0005008
-4970,2235.616,2233.727,upstream,G5,G0005008
-9530,2235.616,2233.237,upstream,G5,G0005008
-9704,2235.616,2234.408,upstream,G5,G0005008
-1526,2238.968,2238.688,upstream,G5,G0005008
-5696,2238.968,2238.840,upstream,G5,G0005008
-9698,2238.968,2243.630,downstream,G5,G0005008
-15718,2240.440,2240.660,downstream,G5,G0005008
-6748,2240.660,2240.690,downstream,G5,G0005008
-15548,2240.778,2241.196,downstream,G5,G0005008
-5916,2240.778,2240.747,upstream,G5,G0005008
-14262,2241.196,2245.352,downstream,G5,G0005008
-2418,2241.264,2245.426,downstream,G5,G0005008
-3034,2241.264,2241.140,upstream,G5,G0005008
-3696,2241.264,2241.238,upstream,G5,G0005008
-8402,2241.264,2236.843,upstream,G5,G0005008
-4134,2243.630,2243.683,downstream,G5,G0005008
-7480,2243.683,2244.901,downstream,G5,G0005008
-15138,2244.901,2244.931,downstream,G5,G0005008
-13532,2244.931,2247.310,downstream,G5,G0005008
-768,2245.352,2245.378,downstream,G5,G0005008
-9636,2245.378,2249.803,downstream,G5,G0005008
-11050,2245.426,2245.834,downstream,G5,G0005008
-5010,2245.834,2245.866,downstream,G5,G0005008
-12880,2247.310,2247.381,downstream,G5,G0005008
-13050,2247.381,2248.987,downstream,G5,G0005008
-1198,2248.987,2249.040,downstream,G5,G0005008
-1922,2249.040,2250.926,downstream,G5,G0005008
-13858,2249.265,2247.543,upstream,G5,G0005008
-17030,2249.265,2248.849,upstream,G5,G0005008
-4728,2249.265,2254.260,downstream,G5,G0005008
-5910,2249.265,2249.228,upstream,G5,G0005008
-12210,2250.013,2250.165,downstream,G5,G0005008
-14748,2250.013,2249.885,upstream,G5,G0005008
-5624,2250.013,2249.939,upstream,G5,G0005008
-12988,2250.165,2250.166,downstream,G5,G0005008
-11344,2250.429,2250.215,upstream,G5,G0005008
-14290,2250.429,2255.308,downstream,G5,G0005008
-4148,2250.926,2250.969,downstream,G5,G0005008
-3312,2254.260,2254.404,downstream,G5,G0005008
-3018,2254.404,2254.465,downstream,G5,G0005008
-16344,2254.465,2254.567,downstream,G5,G0005008
-4280,2254.567,2254.647,downstream,G5,G0005008
-13134,2255.308,2257.031,downstream,G5,G0005008
-6670,2257.031,2257.459,downstream,G5,G0005008
-17168,2257.459,2257.491,downstream,G5,G0005008
-15034,2257.491,2257.616,downstream,G5,G0005008
-1056,2257.927,2256.769,upstream,G5,G0005008
-16346,2257.927,2258.042,downstream,G5,G0005008
-4024,2257.927,2257.898,upstream,G5,G0005008
-4898,2257.927,2257.405,upstream,G5,G0005008
-11040,2258.042,2258.109,downstream,G5,G0005008
-4724,2258.109,2258.234,downstream,G5,G0005008
-8516,2258.234,2258.356,downstream,G5,G0005008
-10972,2258.282,2258.157,upstream,G5,G0005008
-13346,2258.282,2258.218,upstream,G5,G0005008
-14034,2258.282,2258.165,upstream,G5,G0005008
-3372,2258.282,2259.723,downstream,G5,G0005008
-9710,2258.282,2258.043,upstream,G5,G0005008
-7204,2259.723,2259.752,downstream,G5,G0005008
-16364,2259.752,2261.600,downstream,G5,G0005008
-3870,2261.600,2261.664,downstream,G5,G0005008
-3518,2261.664,2262.432,downstream,G5,G0005008
-16764,2262.432,2262.923,downstream,G5,G0005008
-11716,2262.573,2263.313,downstream,G5,G0005008
-12714,2262.573,2260.965,upstream,G5,G0005008
-14408,2262.573,2262.563,upstream,G5,G0005008
-17076,2262.573,2262.437,upstream,G5,G0005008
-17334,2262.573,2258.861,upstream,G5,G0005008
-16166,2262.923,2263.539,downstream,G5,G0005008
-6042,2263.313,2263.590,downstream,G5,G0005008
-13680,2263.539,2265.146,downstream,G5,G0005008
-7070,2263.590,2264.362,downstream,G5,G0005008
-13752,2264.362,2264.422,downstream,G5,G0005008
-13334,2264.422,2266.275,downstream,G5,G0005008
-10590,2270.514,2270.288,upstream,G5,G0005009
-11824,2270.514,2270.468,upstream,G5,G0005009
-13000,2270.514,2267.068,upstream,G5,G0005009
-13772,2270.514,2268.721,upstream,G5,G0005009
-15658,2270.514,2270.383,upstream,G5,G0005009
-15926,2270.514,2270.413,upstream,G5,G0005009
-16310,2270.514,2270.087,upstream,G5,G0005009
-3080,2270.514,2270.261,upstream,G5,G0005009
-4418,2270.514,2270.179,upstream,G5,G0005009
-4474,2270.514,2270.481,upstream,G5,G0005009
-4732,2270.514,2275.982,downstream,G5,G0005009
-5676,2270.514,2270.154,upstream,G5,G0005009
-5878,2270.514,2266.314,upstream,G5,G0005009
-6240,2270.514,2270.510,upstream,G5,G0005009
-6760,2270.514,2270.425,upstream,G5,G0005009
-8730,2270.514,2270.472,upstream,G5,G0005009
-1378,2271.628,2271.616,upstream,G5,G0005008
-15114,2271.628,2274.508,downstream,G5,G0005008
-16004,2271.628,2271.496,upstream,G5,G0005008
-1616,2271.628,2267.916,upstream,G5,G0005008
-16252,2271.628,2271.615,upstream,G5,G0005008
-16898,2271.628,2271.616,upstream,G5,G0005008
-4648,2271.628,2270.105,upstream,G5,G0005008
-8962,2271.628,2270.603,upstream,G5,G0005008
-3404,2272.900,2275.705,downstream,G5,G0005008
-5356,2272.900,2272.639,upstream,G5,G0005008
-1188,2274.076,2274.916,downstream,G5,G0005008
-16122,2274.508,2274.720,downstream,G5,G0005008
-1108,2274.720,2274.805,downstream,G5,G0005008
-13344,2274.916,2274.952,downstream,G5,G0005008
-13360,2275.024,2274.524,upstream,G5,G0005009
-15458,2275.024,2274.728,upstream,G5,G0005009
-6440,2275.024,2280.505,downstream,G5,G0005009
-12728,2275.705,2277.227,downstream,G5,G0005008
-5820,2277.227,2277.240,downstream,G5,G0005008
-12932,2277.240,2278.265,downstream,G5,G0005008
-17378,2278.265,2278.277,downstream,G5,G0005008
-11166,2280.505,2280.596,downstream,G5,G0005009
-14208,2280.596,2280.952,downstream,G5,G0005009
-11370,2280.952,2281.169,downstream,G5,G0005009
-1468,2281.169,2284.613,downstream,G5,G0005009
-17172,2290.331,2290.611,downstream,G5,G0005009
-17450,2290.331,2289.900,upstream,G5,G0005009
-2216,2290.331,2290.199,upstream,G5,G0005009
-5496,2290.331,2290.285,upstream,G5,G0005009
-6290,2290.331,2286.077,upstream,G5,G0005009
-2320,2290.611,2290.646,downstream,G5,G0005009
-7378,2290.646,2291.125,downstream,G5,G0005009
-9414,2291.125,2292.460,downstream,G5,G0005009
-5644,2292.460,2292.502,downstream,G5,G0005009
-6978,2292.502,2292.754,downstream,G5,G0005009
-16440,2292.754,2292.855,downstream,G5,G0005009
-6888,2292.855,2293.523,downstream,G5,G0005009
-17238,2293.523,2293.613,downstream,G5,G0005009
-1534,2293.613,2296.345,downstream,G5,G0005009
-2464,2296.345,2296.424,downstream,G5,G0005009
-13130,2296.424,2297.314,downstream,G5,G0005009
-11488,2310.533,2308.713,upstream,G5,G0005009
-12516,2310.533,2310.467,upstream,G5,G0005009
-14514,2310.533,2306.453,upstream,G5,G0005009
-14920,2310.533,2311.816,downstream,G5,G0005009
-15264,2310.533,2309.743,upstream,G5,G0005009
-2452,2310.533,2310.430,upstream,G5,G0005009
-3464,2310.533,2310.134,upstream,G5,G0005009
-3482,2310.533,2310.452,upstream,G5,G0005009
-4818,2310.533,2308.776,upstream,G5,G0005009
-614,2310.533,2310.477,upstream,G5,G0005009
-8196,2310.533,2310.507,upstream,G5,G0005009
-8266,2310.533,2306.430,upstream,G5,G0005009
-10556,2311.765,2313.054,downstream,G5,G0005009
-11454,2311.765,2311.113,upstream,G5,G0005009
-13206,2311.765,2311.718,upstream,G5,G0005009
-13062,2311.816,2311.862,downstream,G5,G0005009
-13660,2311.862,2312.518,downstream,G5,G0005009
-14108,2313.054,2313.121,downstream,G5,G0005009
-10290,2313.121,2313.912,downstream,G5,G0005009
-10066,2313.508,2313.453,upstream,G5,G0005009
-10434,2313.508,2313.214,upstream,G5,G0005009
-10490,2313.508,2312.942,upstream,G5,G0005009
-10742,2313.508,2312.664,upstream,G5,G0005009
-11220,2313.508,2313.451,upstream,G5,G0005009
-11858,2313.508,2312.911,upstream,G5,G0005009
-12686,2313.508,2313.409,upstream,G5,G0005009
-13766,2313.508,2313.464,upstream,G5,G0005009
-15538,2313.508,2312.129,upstream,G5,G0005009
-2302,2313.508,2313.335,upstream,G5,G0005009
-3254,2313.508,2313.139,upstream,G5,G0005009
-5086,2313.508,2312.826,upstream,G5,G0005009
-5294,2313.508,2315.607,downstream,G5,G0005009
-5508,2313.508,2312.046,upstream,G5,G0005009
-6328,2313.508,2313.483,upstream,G5,G0005009
-6442,2313.508,2313.446,upstream,G5,G0005009
-7458,2313.508,2313.468,upstream,G5,G0005009
-7584,2313.508,2313.022,upstream,G5,G0005009
-7792,2313.508,2313.179,upstream,G5,G0005009
-8618,2313.508,2313.295,upstream,G5,G0005009
-9868,2313.508,2313.475,upstream,G5,G0005009
-9878,2313.508,2313.409,upstream,G5,G0005009
-5798,2313.882,2314.411,downstream,G5,G0005009
-8528,2313.912,2313.940,downstream,G5,G0005009
-11060,2313.940,2315.691,downstream,G5,G0005009
-6696,2314.411,2314.888,downstream,G5,G0005009
-3564,2314.888,2315.322,downstream,G5,G0005009
-13060,2314.918,2314.479,upstream,G5,G0005009
-14880,2314.918,2315.472,downstream,G5,G0005009
-6436,2314.918,2314.124,upstream,G5,G0005009
-15304,2315.472,2317.320,downstream,G5,G0005009
-11414,2315.691,2315.745,downstream,G5,G0005009
-11556,2315.745,2317.561,downstream,G5,G0005009
-7134,2317.320,2317.347,downstream,G5,G0005009
-12254,2317.347,2317.498,downstream,G5,G0005009
-1064,2317.498,2317.948,downstream,G5,G0005009
-3690,2317.561,2317.643,downstream,G5,G0005009
-16514,2317.643,2321.733,downstream,G5,G0005009
-12678,2317.948,2317.980,downstream,G5,G0005009
-7822,2317.980,2318.274,downstream,G5,G0005009
-6022,2318.274,2318.333,downstream,G5,G0005009
-11142,2318.333,2319.697,downstream,G5,G0005009
-8496,2319.697,2319.738,downstream,G5,G0005009
-16572,2319.738,2320.067,downstream,G5,G0005009
-2510,2320.067,2320.166,downstream,G5,G0005009
-13650,2320.166,2321.645,downstream,G5,G0005009
-6892,2321.645,2321.703,downstream,G5,G0005009
-5854,2321.703,2321.912,downstream,G5,G0005009
-15732,2321.733,2322.123,downstream,G5,G0005009
-1332,2321.912,2322.012,downstream,G5,G0005009
-2424,2322.012,2322.385,downstream,G5,G0005009
-12920,2322.123,2326.223,downstream,G5,G0005009
-14624,2322.385,2322.425,downstream,G5,G0005009
-6810,2322.425,2323.275,downstream,G5,G0005009
-11512,2323.275,2323.937,downstream,G5,G0005009
-10600,2323.937,2324.120,downstream,G5,G0005009
-4374,2324.120,2324.610,downstream,G5,G0005009
-9460,2326.223,2326.325,downstream,G5,G0005009
-6006,2326.325,2327.205,downstream,G5,G0005009
-10504,2327.205,2327.285,downstream,G5,G0005009
-16978,2327.285,2330.031,downstream,G5,G0005009
-12738,2330.031,2330.121,downstream,G5,G0005009
-12954,2330.121,2330.789,downstream,G5,G0005009
-1212,2337.499,2337.154,upstream,G5,G0005009
-12126,2337.499,2337.434,upstream,G5,G0005009
-13234,2337.499,2336.380,upstream,G5,G0005009
-13644,2337.499,2337.399,upstream,G5,G0005009
-14224,2337.499,2335.002,upstream,G5,G0005009
-1432,2337.499,2337.831,downstream,G5,G0005009
-15076,2337.499,2336.739,upstream,G5,G0005009
-16064,2337.499,2336.748,upstream,G5,G0005009
-16730,2337.499,2337.213,upstream,G5,G0005009
-2550,2337.499,2337.475,upstream,G5,G0005009
-2988,2337.499,2336.890,upstream,G5,G0005009
-4468,2337.499,2334.091,upstream,G5,G0005009
-6644,2337.499,2337.436,upstream,G5,G0005009
-7618,2337.499,2336.991,upstream,G5,G0005009
-7628,2337.499,2337.182,upstream,G5,G0005009
-8798,2337.499,2336.903,upstream,G5,G0005009
-9010,2337.499,2337.460,upstream,G5,G0005009
-9026,2337.499,2337.421,upstream,G5,G0005009
-9028,2337.499,2337.153,upstream,G5,G0005009
-956,2337.499,2336.870,upstream,G5,G0005009
-976,2337.499,2336.779,upstream,G5,G0005009
-9856,2337.499,2336.706,upstream,G5,G0005009
-16032,2337.831,2337.890,downstream,G5,G0005009
-13676,2337.890,2337.908,downstream,G5,G0005009
-3932,2337.908,2338.802,downstream,G5,G0005009
-10572,2340.378,2339.746,upstream,G5,G0005009
-1986,2340.378,2340.134,upstream,G5,G0005009
-2508,2340.378,2338.795,upstream,G5,G0005009
-3484,2340.378,2340.883,downstream,G5,G0005009
-14058,2340.875,2340.499,upstream,G5,G0005009
-2248,2340.875,2340.790,upstream,G5,G0005009
-6826,2340.875,2340.932,downstream,G5,G0005009
-10374,2340.932,2342.081,downstream,G5,G0005009
-3398,2342.081,2342.356,downstream,G5,G0005009
-4904,2342.356,2342.635,downstream,G5,G0005009
-16502,2342.635,2342.888,downstream,G5,G0005009
-1308,2342.888,2343.912,downstream,G5,G0005009
-16650,2343.912,2344.160,downstream,G5,G0005009
-4000000505,2344.160,2344.738,downstream,G5,G0005009
-4000000508,2344.738,2345.241,downstream,G5,G0005009
-4000000509,2345.241,2345.538,downstream,G5,G0005009
-14876,2345.274,2344.242,upstream,G5,G0005009
-1502,2345.274,2345.019,upstream,G5,G0005009
-15946,2345.274,2344.997,upstream,G5,G0005009
-2754,2345.274,2345.031,upstream,G5,G0005009
-4000000176,2345.274,2342.982,upstream,G5,G0005009
-4000000182,2345.274,2342.857,upstream,G5,G0005009
-4000000183,2345.274,2344.970,upstream,G5,G0005009
-4000000186,2345.274,2345.013,upstream,G5,G0005009
-4000000221,2345.274,2345.149,upstream,G5,G0005009
-4000000223,2345.274,2345.215,upstream,G5,G0005009
-4000000229,2345.274,2345.246,upstream,G5,G0005009
-4000000504,2345.274,2344.689,upstream,G5,G0005009
-4000000506,2345.274,2345.061,upstream,G5,G0005009
-4000000507,2345.274,2344.721,upstream,G5,G0005009
-4000000512,2345.274,2344.837,upstream,G5,G0005009
-4000000514,2345.274,2345.176,upstream,G5,G0005009
-4000000516,2345.274,2345.100,upstream,G5,G0005009
-5666,2345.274,2344.991,upstream,G5,G0005009
-7894,2345.274,2346.411,downstream,G5,G0005009
-4000000227,2345.538,2345.566,downstream,G5,G0005009
-4000000230,2345.566,2345.621,downstream,G5,G0005009
-4000000222,2345.621,2345.743,downstream,G5,G0005009
-4000000220,2345.743,2348.515,downstream,G5,G0005009
-12082,2346.178,2347.078,downstream,G5,G0005009
-2236,2346.411,2346.610,downstream,G5,G0005009
-9866,2346.610,2346.636,downstream,G5,G0005009
-15584,2346.636,2346.976,downstream,G5,G0005009
-12864,2346.976,2347.210,downstream,G5,G0005009
-3326,2347.078,2347.472,downstream,G5,G0005009
-9724,2347.210,2347.497,downstream,G5,G0005009
-11368,2347.472,2347.766,downstream,G5,G0005009
-2384,2347.497,2347.889,downstream,G5,G0005009
-15022,2347.766,2348.004,downstream,G5,G0005009
-5362,2347.889,2348.791,downstream,G5,G0005009
-4000000185,2348.515,2348.774,downstream,G5,G0005009
-4000000517,2348.774,2348.952,downstream,G5,G0005009
-12462,2348.791,2349.319,downstream,G5,G0005009
-4000000515,2348.952,2349.052,downstream,G5,G0005009
-4000000184,2349.052,2351.344,downstream,G5,G0005009
-8374,2349.319,2349.563,downstream,G5,G0005009
-1442,2349.563,2351.148,downstream,G5,G0005009
-13128,2351.148,2351.794,downstream,G5,G0005009
-4000000513,2351.344,2351.762,downstream,G5,G0005009
-4000000511,2351.762,2351.906,downstream,G5,G0005009
-15148,2351.794,2352.430,downstream,G5,G0005009
-4000000002,2351.906,2352.204,downstream,G5,G0005009
-4000000001,2352.204,2352.245,downstream,G5,G0005009
-13148,2352.430,2352.724,downstream,G5,G0005009
-11434,2352.724,2352.784,downstream,G5,G0005009
-1406,2352.784,2353.022,downstream,G5,G0005009
-7194,2353.022,2355.619,downstream,G5,G0005009
-2760,2355.619,2355.718,downstream,G5,G0005009
-14110,2355.718,2359.150,downstream,G5,G0005009
-12806,2359.150,2359.733,downstream,G5,G0005009
-14796,2359.733,2359.811,downstream,G5,G0005009
-2282,2359.811,2359.872,downstream,G5,G0005009
-4000000021,2373.143,2371.928,upstream,G5,G0005009
-4000000024,2373.143,2372.816,upstream,G5,G0005009
-4000000025,2373.143,2372.995,upstream,G5,G0005009
-4000000026,2373.143,2371.998,upstream,G5,G0005009
-4000000032,2373.143,2373.118,upstream,G5,G0005009
-4000000033,2373.143,2373.134,upstream,G5,G0005009
-4000000035,2373.143,2372.764,upstream,G5,G0005009
-4000000036,2373.143,2373.126,upstream,G5,G0005009
-4000000040,2373.143,2372.990,upstream,G5,G0005009
-4000000041,2373.143,2373.079,upstream,G5,G0005009
-4000000043,2373.143,2373.084,upstream,G5,G0005009
-4000000054,2373.143,2372.984,upstream,G5,G0005009
-4000000055,2373.143,2373.024,upstream,G5,G0005009
-4000000056,2373.143,2372.982,upstream,G5,G0005009
-4000000058,2373.143,2372.598,upstream,G5,G0005009
-4000000063,2373.143,2372.888,upstream,G5,G0005009
-4000000065,2373.143,2372.488,upstream,G5,G0005009
-4000000067,2373.143,2372.608,upstream,G5,G0005009
-4000000068,2373.143,2372.244,upstream,G5,G0005009
-4000000070,2373.143,2372.395,upstream,G5,G0005009
-4000000172,2373.143,2373.108,upstream,G5,G0005009
-4000000173,2373.143,2373.294,downstream,G5,G0005009
-4000000247,2373.294,2373.423,downstream,G5,G0005009
-4000000178,2373.423,2374.039,downstream,G5,G0005009
-4000000209,2374.039,2374.285,downstream,G5,G0005009
-4000000216,2374.285,2374.747,downstream,G5,G0005009
-4000000207,2374.747,2374.876,downstream,G5,G0005009
-4000000249,2374.876,2377.998,downstream,G5,G0005009
-4000000250,2377.998,2378.016,downstream,G5,G0005009
-4000000251,2378.016,2379.641,downstream,G5,G0005009
-4000000252,2379.641,2379.758,downstream,G5,G0005009
-4000000214,2379.758,2381.960,downstream,G5,G0005009
-4000000210,2381.960,2382.060,downstream,G5,G0005009
-4000000206,2382.060,2387.058,downstream,G5,G0005009
-4000000004,2384.462,2384.342,upstream,G5,G0005009
-4000000009,2384.462,2383.566,upstream,G5,G0005009
-4000000022,2384.462,2383.239,upstream,G5,G0005009
-4000000027,2384.462,2384.448,upstream,G5,G0005009
-4000000034,2384.462,2384.437,upstream,G5,G0005009
-4000000038,2384.462,2384.082,upstream,G5,G0005009
-4000000039,2384.462,2383.918,upstream,G5,G0005009
-4000000042,2384.462,2384.307,upstream,G5,G0005009
-4000000044,2384.462,2384.394,upstream,G5,G0005009
-4000000045,2384.462,2384.452,upstream,G5,G0005009
-4000000046,2384.462,2384.307,upstream,G5,G0005009
-4000000047,2384.462,2384.419,upstream,G5,G0005009
-4000000048,2384.462,2383.324,upstream,G5,G0005009
-4000000049,2384.462,2383.633,upstream,G5,G0005009
-4000000050,2384.462,2384.880,downstream,G5,G0005009
-4000000053,2384.462,2384.299,upstream,G5,G0005009
-4000000059,2384.462,2383.345,upstream,G5,G0005009
-4000000062,2384.462,2384.209,upstream,G5,G0005009
-4000000064,2384.462,2384.016,upstream,G5,G0005009
-4000000066,2384.462,2383.747,upstream,G5,G0005009
-4000000069,2384.462,2383.754,upstream,G5,G0005009
-4000000072,2384.462,2383.828,upstream,G5,G0005009
-4000000051,2384.880,2385.321,downstream,G5,G0005009
-4000000091,2385.321,2385.427,downstream,G5,G0005009
-4000000118,2385.427,2385.647,downstream,G5,G0005009
-4000000086,2385.647,2385.679,downstream,G5,G0005009
