gantry_id,interval_start,total_flow,k1,k2,k3,k4,h1,h2,h3,h4,h5,h6
G420151002000410010,525,307,287,0,2,0,16,1,1,0,0,0
G420151002000410010,530,317,298,0,1,0,17,0,0,1,0,0
G420151002000410010,535,229,203,0,0,0,21,4,1,0,0,0
G420151002000420010,480,292,275,0,1,0,12,0,1,3,0,0
G420151002000420010,485,307,293,1,2,0,10,0,0,1,0,0
G420151002000420010,490,292,284,0,1,0,6,0,1,0,0,0
G420151002000420010,495,282,267,0,0,0,14,0,1,0,0,0
G420151002000420010,500,265,257,0,0,0,7,0,0,1,0,0
G420151002000420010,505,290,276,0,0,0,13,0,1,0,0,0
G420151002000420010,510,282,269,0,0,0,11,1,0,1,0,0
G420151002000420010,515,261,253,1,0,0,5,1,0,1,0,0
G420151002000420010,520,271,247,0,0,0,23,0,0,1,0,0
G420151002000420010,525,282,268,0,0,0,13,1,0,0,0,0
G420151002000420010,530,243,228,1,0,1,11,0,2,0,0,0
G420151002000420010,535,266,251,0,2,0,12,0,1,0,0,0
G420151002000510010,480,458,433,1,0,11,10,1,2,0,0,0
G420151002000510010,485,455,426,1,4,1,18,1,3,1,0,0
G420151002000510010,490,400,383,0,1,1,12,0,3,0,0,0
G420151002000510010,495,453,435,0,1,2,14,0,1,0,0,0
G420151002000510010,500,410,398,1,1,0,10,0,0,0,0,0
G420151002000510010,505,452,429,1,3,0,16,1,0,2,0,0
G420151002000510010,510,438,419,0,0,0,19,0,0,0,0,0
G420151002000510010,515,423,399,2,1,0,18,1,1,1,0,0
G420151002000510010,520,414,385,0,4,0,22,0,1,2,0,0
G420151002000510010,525,425,392,1,5,2,21,1,2,1,0,0
G420151002000510010,530,419,393,0,2,1,22,0,0,1,0,0
G420151002000510010,535,390,362,0,2,0,23,1,0,2,0,0
G420151002000520010,480,492,471,0,2,0,15,0,1,3,0,0
G420151002000520010,485,477,457,1,1,0,15,1,2,0,0,0
G420151002000520010,490,441,417,0,1,0,21,0,2,0,0,0
G420151002000520010,495,437,417,0,2,0,16,0,2,0,0,0
G420151002000520010,500,448,428,0,0,0,17,0,2,1,0,0
G420151002000520010,505,440,416,0,0,0,23,0,0,1,0,0
G420151002000520010,510,440,416,2,0,0,19,2,0,1,0,0
G420151002000520010,515,450,428,0,0,0,20,0,1,1,0,0
G420151002000520010,520,414,385,1,1,0,27,0,0,0,0,0
G420151002000520010,525,437,406,1,1,1,27,0,1,0,0,0
G420151002000520010,530,415,386,0,1,1,23,1,3,0,0,0
G420151002000520010,535,378,356,0,2,0,18,2,0,0,0,0
G420151002000610010,480,450,421,1,3,1,22,0,2,0,0,0
G420151002000610010,485,431,410,2,1,1,14,2,1,0,0,0
G420151002000610010,490,427,401,0,2,1,20,0,3,0,0,0
G420151002000610010,495,341,324,0,1,1,13,0,2,0,0,0
G420151002000610010,500,407,389,0,1,2,13,0,1,1,0,0
G420151002000610010,505,374,361,0,1,0,12,0,0,0,0,0
G420151002000610010,510,389,371,1,2,0,14,1,0,0,0,0
G420151002000610010,515,379,356,0,0,0,22,0,0,1,0,0
G420151002000610010,520,405,383,2,1,0,17,0,1,1,0,0
G420151002000610010,525,365,339,0,1,0,21,1,1,2,0,0
G420151002000610010,530,389,361,1,2,2,21,0,2,0,0,0
G420151002000610010,535,350,327,0,2,0,20,0,0,1,0,0
G420151002000620010,480,402,380,0,1,0,20,0,1,0,0,0
G420151002000620010,485,406,381,0,1,0,23,0,1,0,0,0
G420151002000620010,490,379,363,0,2,0,14,0,0,0,0,0
G420151002000620010,495,375,357,0,0,0,16,0,1,1,0,0
G420151002000620010,500,364,345,0,0,0,19,0,0,0,0,0
G420151002000620010,505,408,390,2,0,0,15,1,0,0,0,0
G420151002000620010,510,445,418,0,0,0,24,0,1,2,0,0
G420151002000620010,515,379,348,1,2,0,28,0,0,0,0,0
G420151002000620010,520,415,387,0,1,2,22,1,2,0,0,0
G420151002000620010,525,375,349,0,0,1,22,1,2,0,0,0
G420151002000620010,530,377,350,0,2,0,22,2,1,0,0,0
G420151002000620010,535,384,349,0,0,1,27,3,2,2,0,0
G420151002000710010,480,300,277,0,0,3,18,1,1,0,0,0
G420151002000710010,485,302,282,1,1,1,17,0,0,0,0,0
G420151002000710010,490,279,261,0,0,0,15,3,0,0,0,0
G420151002000710010,495,263,247,0,1,0,15,0,0,0,0,0
G420151002000710010,500,279,263,0,1,2,13,0,0,0,0,0
G420151002000710010,505,300,285,1,0,0,13,0,0,1,0,0
G420151002000710010,510,278,265,0,0,0,11,0,1,1,0,0
G420151002000710010,515,309,287,0,0,0,20,2,0,0,0,0
G420151002000710010,520,287,256,0,0,0,28,1,1,1,0,0
G420151002000710010,525,290,270,0,0,0,18,0,1,1,0,0
G420151002000710010,530,303,285,0,0,0,14,2,0,2,0,0
G420151002000710010,535,301,273,0,2,1,24,0,1,0,0,0
G420151002000720010,480,454,426,0,3,6,17,0,0,2,0,0
G420151002000720010,485,423,405,0,2,1,14,0,1,0,0,0
G420151002000720010,490,397,377,0,0,1,17,0,0,2,0,0
G420151002000720010,495,384,366,2,0,0,15,0,1,0,0,0
G420151002000720010,500,415,391,2,1,0,20,1,0,0,0,0
G420151002000720010,505,443,414,4,1,1,20,1,1,1,0,0
G420151002000720010,510,445,412,0,1,1,30,0,0,1,0,0
G420151002000720010,515,407,381,1,2,3,18,0,2,0,0,0
G420151002000720010,520,424,399,0,0,1,22,1,1,0,0,0
G420151002000720010,525,421,395,1,2,1,20,2,0,0,0,0
G420151002000720010,530,401,368,2,2,1,23,2,1,2,0,0
G420151002000720010,535,387,348,0,1,1,36,0,1,0,0,0
G420151002000810010,480,437,410,1,1,0,22,0,0,3,0,0
G420151002000810010,485,368,350,0,1,3,13,1,0,0,0,0
G420151002000810010,490,372,350,1,1,1,17,0,0,2,0,0
G420151002000810010,495,284,270,0,0,0,13,1,0,0,0,0
G420151002000810010,500,402,378,0,2,0,22,0,0,0,0,0
G420151002000810010,505,337,320,0,0,2,14,1,0,0,0,0
G420151002000810010,510,313,298,1,0,0,14,0,0,0,0,0
G420151002000810010,515,242,232,0,0,0,9,0,0,1,0,0
G420151002000810010,520,332,311,0,0,0,18,2,1,0,0,0
G420151002000810010,525,361,336,0,0,0,23,0,1,1,0,0
G420151002000810010,530,378,355,0,1,0,16,1,1,4,0,0
G420151002000810010,535,311,293,0,0,0,15,1,0,2,0,0
G420151002000820010,480,420,397,0,0,0,19,0,2,2,0,0
G420151002000820010,485,423,399,1,0,0,20,1,2,0,0,0
G420151002000820010,490,406,381,1,0,0,20,1,2,1,0,0
G420151002000820010,495,362,337,0,1,0,23,0,0,1,0,0
G420151002000820010,500,392,365,0,2,0,23,0,2,0,0,0
G420151002000820010,505,328,315,0,0,1,10,0,2,0,0,0
G420151002000820010,510,382,351,1,1,1,27,1,0,0,0,0
G420151002000820010,515,327,305,0,1,0,17,3,0,1,0,0
G420151002000820010,520,307,284,0,1,1,18,0,1,2,0,0
G420151002000820010,525,364,320,2,0,1,35,2,1,3,0,0
G420151002000820010,530,369,334,2,1,0,28,2,0,2,0,0
G420151002000820010,535,357,325,0,2,3,24,0,2,1,0,0
G420151002000910010,480,378,358,0,1,0,15,2,1,1,0,0
G420151002000910010,485,400,374,0,0,1,21,1,2,1,0,0
G420151002000910010,490,420,389,2,0,0,24,0,0,5,0,0
G420151002000910010,495,409,381,1,0,3,22,1,0,1,0,0
G420151002000910010,500,428,397,1,1,1,25,0,2,1,0,0
G420151002000910010,505,408,383,0,0,0,23,0,0,2,0,0
G420151002000910010,510,413,383,0,1,1,22,1,2,3,0,0
G420151002000910010,515,418,390,0,1,2,21,2,0,2,0,0
G420151002000910010,520,422,400,1,0,0,21,0,0,0,0,0
G420151002000910010,525,419,390,0,0,0,26,0,1,2,0,0
G420151002000910010,530,399,369,1,0,0,27,2,0,0,0,0
G420151002000910010,535,402,370,0,0,0,29,0,2,1,0,0
G420151002000920010,480,457,426,1,0,0,23,1,5,1,0,0
G420151002000920010,485,462,436,1,0,1,22,1,1,0,0,0
G420151002000920010,490,446,421,0,2,1,21,0,0,1,0,0
G420151002000920010,495,428,401,0,0,0,24,0,3,0,0,0
G420151002000920010,500,444,428,0,0,0,15,1,0,0,0,0
G420151002000920010,505,431,398,1,2,1,26,3,0,0,0,0
G420151002000920010,510,433,409,0,0,0,18,2,1,3,0,0
G420151002000920010,515,368,341,2,0,1,23,1,0,0,0,0
G420151002000920010,520,347,323,0,1,0,20,1,1,1,0,0
G420151002000920010,525,359,331,1,1,0,20,1,3,2,0,0
G420151002000920010,530,371,339,0,2,0,27,0,1,2,0,0
G420151002000920010,535,323,299,0,1,0,20,1,1,1,0,0
G420151002001010010,480,405,384,0,1,0,16,1,0,3,0,0
G420151002001010010,485,445,415,0,1,0,23,3,2,1,0,0
G420151002001010010,490,411,388,1,0,1,19,0,0,2,0,0
G420151002001010010,495,388,366,1,0,1,19,0,0,1,0,0
G420151002001010010,500,385,356,1,0,2,24,1,1,0,0,0
G420151002001010010,505,403,372,0,1,1,25,0,1,3,0,0
G420151002001010010,510,389,365,0,1,0,19,1,1,2,0,0
G420151002001010010,515,373,349,0,0,0,22,1,0,1,0,0
G420151002001010010,520,352,324,0,0,2,25,0,0,1,0,0
G420151002001010010,525,351,330,0,1,0,19,0,0,1,0,0
G420151002001010010,530,380,354,1,0,0,23,1,1,0,0,0
G420151002001010010,535,368,337,0,0,0,29,1,1,0,0,0
G420151002001020010,480,341,324,0,1,1,15,0,0,0,0,0
G420151002001020010,485,353,326,0,1,0,25,0,0,1,0,0
G420151002001020010,490,350,331,0,0,0,16,0,3,0,0,0
G420151002001020010,495,298,288,0,0,0,9,1,0,0,0,0
G420151002001020010,500,375,347,1,2,1,23,1,0,0,0,0
G420151002001020010,505,373,356,0,0,0,11,3,1,2,0,0
G420151002001020010,510,318,297,0,0,0,16,2,2,1,0,0
G420151002001020010,515,344,316,2,1,0,24,0,1,0,0,0
G420151002001020010,520,309,282,1,1,0,19,2,1,3,0,0
G420151002001020010,525,347,322,0,0,0,20,1,4,0,0,0
G420151002001020010,530,303,270,0,2,0,29,1,0,1,0,0
G420151002001020010,535,233,221,0,0,0,10,0,1,1,0,0
S008151001000320010,480,9,4,0,0,0,1,0,4,0,0,0
S008151001000320010,485,11,9,0,0,0,0,1,1,0,0,0
S008151001000320010,490,17,14,0,0,0,3,0,0,0,0,0
S008151001000320010,495,10,9,0,0,0,1,0,0,0,0,0
S008151001000320010,500,13,11,0,0,0,1,0,1,0,0,0
S008151001000320010,505,12,11,0,0,0,0,0,1,0,0,0
S008151001000320010,510,7,6,0,0,0,1,0,0,0,0,0
S008151001000320010,515,11,11,0,0,0,0,0,0,0,0,0
S008151001000320010,520,8,8,0,0,0,0,0,0,0,0,0
S008151001000320010,525,7,5,0,1,0,1,0,0,0,0,0
S008151001000320010,530,14,13,0,0,0,1,0,0,0,0,0
S008151001000320010,535,8,6,0,1,0,1,0,0,0,0,0
S420251002000210010,480,53,42,0,0,1,2,3,4,0,0,1
S420251002000210010,485,58,39,0,1,0,6,8,2,0,1,1
S420251002000210010,490,51,40,0,0,0,3,3,4,1,0,0
S420251002000210010,495,48,39,0,0,0,2,4,1,1,1,0
S420251002000210010,500,55,42,0,0,0,5,5,1,0,1,1
S420251002000210010,505,60,53,0,0,0,4,2,0,1,0,0
S420251002000210010,510,63,46,1,0,0,6,9,0,1,0,0
S420251002000210010,515,53,40,0,0,0,1,7,4,0,0,1
S420251002000210010,520,45,31,0,1,0,6,3,3,1,0,0
S420251002000210010,525,70,56,0,0,0,5,6,2,1,0,0
S420251002000210010,530,60,46,1,2,0,5,5,1,0,0,0
S420251002000210010,535,51,40,1,0,0,6,1,2,0,0,1
S420251002000310010,480,46,36,0,0,2,4,3,1,0,0,0
S420251002000310010,485,61,43,0,1,0,4,6,5,0,1,1
S420251002000310010,490,53,44,0,0,0,3,4,1,0,0,1
S420251002000310010,495,55,41,0,0,0,4,4,4,2,0,0
S420251002000310010,500,51,43,0,0,0,2,5,0,0,1,0
S420251002000310010,505,57,46,0,0,0,5,2,1,1,1,1
S420251002000310010,510,63,48,0,0,0,7,8,0,0,0,0
S420251002000310010,515,55,39,1,0,0,3,8,2,1,0,1
S420251002000310010,520,51,38,0,0,0,4,4,4,1,0,0
S420251002000310010,525,72,55,0,1,0,6,6,3,1,0,0
S420251002000310010,530,60,45,0,2,0,6,6,1,0,0,0
S420251002000310010,535,51,42,2,0,0,4,0,2,0,0,1
S420251002000320010,480,65,54,1,1,0,3,4,2,0,0,0
S420251002000320010,485,53,46,0,0,0,4,1,2,0,0,0
S420251002000320010,490,46,41,0,0,0,2,1,1,1,0,0
S420251002000320010,495,70,64,0,0,0,2,3,1,0,0,0
S420251002000320010,500,62,54,0,1,0,2,1,2,1,0,1
S420251002000320010,505,67,60,0,0,1,4,2,0,0,0,0
S420251002000320010,510,71,55,0,0,1,11,3,0,1,0,0
S420251002000320010,515,72,61,0,0,0,4,4,3,0,0,0
S420251002000320010,520,68,60,0,0,0,3,2,3,0,0,0
S420251002000320010,525,63,48,0,0,0,9,4,0,0,0,2
S420251002000320010,530,76,65,0,0,0,4,3,4,0,0,0
S420251002000320010,535,63,53,0,1,0,7,2,0,0,0,0
S420251002000410010,480,58,46,0,0,0,4,5,2,0,0,1
S420251002000410010,485,47,35,0,0,1,4,2,4,0,0,1
S420251002000410010,490,59,43,0,1,0,2,7,4,0,1,1
S420251002000410010,495,56,43,0,0,0,4,4,4,1,0,0
S420251002000410010,500,49,37,0,1,0,2,6,1,1,1,0
S420251002000410010,505,58,48,0,0,0,4,3,1,0,1,1
S420251002000410010,510,61,50,0,0,0,6,4,0,1,0,0
S420251002000410010,515,67,51,0,0,0,7,7,1,1,0,0
S420251002000410010,520,59,37,0,2,0,3,11,5,0,0,1
S420251002000410010,525,73,59,0,1,0,7,3,2,1,0,0
S420251002000410010,530,57,43,0,1,0,3,8,2,0,0,0
S420251002000410010,535,55,48,0,1,0,4,1,1,0,0,0
S420251002000420010,480,57,48,0,1,0,5,0,3,0,0,0
S420251002000420010,485,63,57,0,0,0,2,2,2,0,0,0
S420251002000420010,490,69,64,0,0,0,3,1,0,1,0,0
S420251002000420010,495,102,82,1,3,3,7,2,4,0,0,0
S420251002000420010,500,66,60,0,0,0,3,1,1,0,0,1
S420251002000420010,505,67,53,2,1,2,4,4,0,1,0,0
S420251002000420010,510,73,59,0,2,1,9,1,1,0,0,0
S420251002000420010,515,87,74,0,0,0,6,4,3,0,0,0
S420251002000420010,520,88,75,0,0,0,7,3,2,0,0,1
S420251002000420010,525,70,56,0,0,0,7,5,2,0,0,0
S420251002000420010,530,85,76,0,0,0,6,1,2,0,0,0
S420251002000420010,535,56,47,0,0,0,5,3,1,0,0,0
S420251002000510010,480,58,46,0,0,0,3,7,1,1,0,0
S420251002000510010,485,59,48,0,0,1,3,2,3,0,0,2
S420251002000510010,490,53,36,0,1,0,5,6,3,1,1,0
S420251002000510010,495,67,56,0,0,0,3,5,2,0,0,1
S420251002000510010,500,61,44,0,1,0,5,4,5,2,0,0
S420251002000510010,505,54,48,0,0,0,3,3,0,0,0,0
S420251002000510010,510,70,60,0,0,0,5,2,1,1,1,0
S420251002000510010,515,69,50,0,0,0,9,8,1,1,0,0
S420251002000510010,520,58,42,0,2,0,4,9,0,0,0,1
S420251002000510010,525,55,41,0,0,0,4,4,5,1,0,0
S420251002000510010,530,83,66,0,1,0,8,6,1,1,0,0
S420251002000510010,535,66,57,0,2,0,3,4,0,0,0,0
S420251002000520010,480,67,60,0,0,0,2,2,3,0,0,0
S420251002000520010,485,68,63,0,0,0,2,1,1,1,0,0
S420251002000520010,490,108,88,1,5,1,7,3,3,0,0,0
S420251002000520010,495,83,75,1,2,2,2,1,0,0,0,0
S420251002000520010,500,70,65,0,0,1,3,1,0,0,0,0
S420251002000520010,505,77,61,2,1,2,9,1,0,1,0,0
S420251002000520010,510,95,80,0,2,0,6,4,3,0,0,0
S420251002000520010,515,83,72,0,0,0,6,2,3,0,0,0
S420251002000520010,520,100,83,0,0,0,8,7,1,0,0,1
S420251002000520010,525,92,81,0,0,0,6,2,3,0,0,0
S420251002000520010,530,85,76,0,0,0,7,2,0,0,0,0
S420251002000520010,535,69,60,0,0,0,7,1,1,0,0,0
S420251002000620010,480,90,82,0,0,1,5,0,1,1,0,0
S420251002000620010,485,138,110,1,6,5,9,3,4,0,0,0
S420251002000620010,490,103,94,1,1,0,6,1,0,0,0,0
S420251002000620010,495,102,92,0,0,1,6,2,0,1,0,0
S420251002000620010,500,101,84,2,1,2,10,2,0,0,0,0
S420251002000620010,505,114,96,0,2,0,8,4,4,0,0,0
S420251002000620010,510,121,110,0,0,0,6,3,2,0,0,0
S420251002000620010,515,109,91,0,0,0,10,4,3,0,0,1
S420251002000620010,520,117,101,0,0,0,12,3,1,0,0,0
S420251002000620010,525,108,98,0,0,0,6,3,1,0,0,0
S420251002000620010,530,88,76,0,0,0,11,1,0,0,0,0
S420251002000620010,535,95,81,0,0,0,9,2,2,0,0,1
S420251002000810010,480,81,65,0,0,0,6,5,3,1,0,1
S420251002000810010,485,72,58,0,0,0,6,7,1,0,0,0
S420251002000810010,490,66,55,0,1,0,5,3,2,0,0,0
S420251002000810010,495,79,59,0,0,0,9,8,2,1,0,0
S420251002000810010,500,71,54,0,0,0,7,4,4,0,0,2
S420251002000810010,505,84,64,0,1,1,10,2,5,1,0,0
S420251002000810010,510,88,64,0,0,0,9,8,5,1,0,1
S420251002000810010,515,84,64,0,1,1,8,7,2,1,0,0
S420251002000810010,520,74,58,0,1,0,9,4,2,0,0,0
S420251002000810010,525,81,65,0,0,0,2,10,3,0,0,1
S420251002000810010,530,74,57,0,0,0,7,6,3,1,0,0
S420251002000810010,535,83,61,0,1,0,8,10,2,0,0,1
S420251002000910010,480,75,60,0,0,0,6,2,5,2,0,0
S420251002000910010,485,81,65,1,0,0,5,4,4,1,0,1
S420251002000910010,490,76,60,0,0,0,7,8,1,0,0,0
S420251002000910010,495,75,59,0,1,0,9,3,2,1,0,0
S420251002000910010,500,79,64,0,0,0,5,6,3,1,0,0
S420251002000910010,505,82,62,0,1,0,7,5,5,0,0,2
S420251002000910010,510,76,60,0,0,1,8,2,3,1,0,1
S420251002000910010,515,87,65,0,0,0,8,9,4,1,0,0
S420251002000910010,520,90,66,1,1,1,9,8,3,1,0,0
S420251002000910010,525,85,67,0,1,0,9,5,2,0,0,1
S420251002000910010,530,59,45,0,0,0,5,7,2,0,0,0
S420251002000910010,535,95,74,0,0,0,8,9,3,1,0,0
S420251002000920010,480,116,101,1,0,0,8,4,2,0,0,0
S420251002000920010,485,135,115,0,0,0,7,7,3,0,0,3
S420251002000920010,490,145,112,2,3,1,17,8,2,0,0,0
S420251002000920010,495,124,109,0,0,0,9,1,5,0,0,0
S420251002000920010,500,172,145,0,0,0,14,12,0,0,1,0
S420251002000920010,505,121,101,0,0,0,12,4,4,0,0,0
S420251002000920010,510,121,102,0,1,0,12,5,1,0,0,0
S420251002000920010,515,131,102,0,0,0,17,7,3,0,1,1
S420251002000920010,520,109,89,0,0,0,13,2,4,0,0,1
S420251002000920010,525,117,91,0,0,0,13,5,5,1,0,2
S420251002000920010,530,102,82,0,0,0,10,5,5,0,0,0
S420251002000920010,535,121,95,0,0,0,12,8,5,1,0,0
S420251002001010010,480,76,59,0,0,0,3,9,4,0,0,1
S420251002001010010,485,76,62,0,0,0,7,1,2,2,0,2
S420251002001010010,490,85,67,1,0,0,4,4,6,2,0,1
S420251002001010010,495,81,65,0,0,0,4,10,2,0,0,0
S420251002001010010,500,80,64,0,1,0,11,2,2,0,0,0
S420251002001010010,505,73,55,0,0,0,8,7,2,1,0,0
S420251002001010010,510,84,67,0,0,0,8,5,2,1,0,1
S420251002001010010,515,90,66,0,1,1,8,4,8,1,0,1
S420251002001010010,520,85,67,0,0,0,5,8,2,1,0,2
S420251002001010010,525,96,70,1,1,1,10,6,6,1,0,0
S420251002001010010,530,88,69,0,1,0,9,8,1,0,0,0
S420251002001010010,535,75,53,0,0,0,11,7,3,0,0,1
S420251002001020010,480,146,118,2,0,0,9,8,4,0,0,5
S420251002001020010,485,126,102,0,3,1,10,5,5,0,0,0
S420251002001020010,490,139,117,0,0,0,13,6,2,0,1,0
S420251002001020010,495,163,142,0,0,0,12,7,2,0,0,0
S420251002001020010,500,130,102,0,1,0,15,7,5,0,0,0
S420251002001020010,505,132,106,0,0,0,16,6,3,0,0,1
S420251002001020010,510,123,104,0,0,0,12,4,2,0,1,0
S420251002001020010,515,121,96,0,0,0,14,3,6,0,0,2
S420251002001020010,520,112,93,0,0,0,9,4,4,1,0,1
S420251002001020010,525,106,82,0,0,0,10,7,7,0,0,0
S420251002001020010,530,125,105,0,0,0,8,7,4,1,0,0
S420251002001020010,535,122,107,0,0,0,6,6,3,0,0,0
S420251002001120010,480,140,110,2,1,5,9,9,3,0,0,1
S420251002001120010,485,148,118,0,2,0,16,6,6,0,0,0
S420251002001120010,490,148,127,0,0,0,12,6,2,0,1,0
S420251002001120010,495,142,122,0,0,0,13,3,4,0,0,0
S420251002001120010,500,117,92,0,1,0,17,4,3,0,0,0
S420251002001120010,505,136,116,0,0,0,12,4,2,0,1,1
S420251002001120010,510,114,92,0,0,0,14,2,5,1,0,0
S420251002001120010,515,115,97,0,0,0,5,5,5,0,0,3
S420251002001120010,520,106,82,0,1,0,11,4,5,2,0,1
S420251002001120010,525,119,98,0,0,0,10,5,5,0,0,1
S420251002001120010,530,126,110,0,0,0,5,5,6,0,0,0
S420251002001120010,535,124,102,0,1,0,9,7,4,1,0,0
S420251002001310010,480,91,72,0,0,0,11,3,4,0,0,1
S420251002001310010,485,114,86,0,1,0,12,6,7,0,0,2
S420251002001310010,490,120,91,1,0,0,12,11,3,0,0,2
S420251002001310010,495,135,101,0,1,0,20,7,4,2,0,0
S420251002001310010,500,107,86,1,1,0,5,9,3,0,0,2
S420251002001310010,505,120,100,0,0,0,10,8,1,0,0,1
S420251002001310010,510,110,84,0,2,0,18,5,0,0,0,1
S420251002001310010,515,112,90,0,0,0,13,6,3,0,0,0
S420251002001310010,520,136,104,0,1,0,22,2,4,0,0,3
S420251002001310010,525,115,89,0,1,0,11,8,2,1,0,3
S420251002001310010,530,118,95,0,0,1,9,8,4,1,0,0
S420251002001310010,535,113,86,0,1,0,15,3,7,1,0,0
S420251002001410010,480,66,48,0,0,0,14,1,3,0,0,0
S420251002001410010,485,94,65,0,1,0,12,7,7,0,0,2
S420251002001410010,490,86,63,0,0,0,7,9,5,0,0,2
S420251002001410010,495,105,77,0,0,0,12,12,1,1,0,2
S420251002001410010,500,78,57,0,1,0,9,6,4,1,0,0
S420251002001410010,505,94,74,0,1,0,7,7,3,0,0,2
S420251002001410010,510,85,61,0,1,0,15,7,0,0,0,1
S420251002001410010,515,85,61,0,1,0,14,7,1,0,0,1
S420251002001410010,520,77,59,0,0,0,12,3,2,0,0,1
S420251002001410010,525,89,58,0,1,0,16,5,6,0,0,3
S420251002001410010,530,74,51,0,0,0,12,8,0,2,0,1
S420251002001410010,535,90,62,0,1,1,10,6,9,1,0,0
S420251002001420010,480,141,116,1,0,0,14,7,1,0,1,1
S420251002001420010,485,133,108,0,0,0,13,6,6,0,0,0
S420251002001420010,490,119,92,0,0,0,18,6,3,0,0,0
S420251002001420010,495,126,108,0,0,0,7,6,4,0,0,1
S420251002001420010,500,109,85,1,0,1,10,5,5,1,1,0
S420251002001420010,505,114,93,0,1,0,3,9,4,1,0,3
S420251002001420010,510,116,96,0,0,0,4,7,5,2,0,2
S420251002001420010,515,119,92,0,0,1,14,4,6,0,0,2
S420251002001420010,520,115,90,0,0,0,10,6,6,1,0,2
S420251002001420010,525,116,93,0,1,0,7,9,4,1,0,1
S420251002001420010,530,118,97,0,1,0,8,6,4,2,0,0
S420251002001420010,535,113,88,0,1,1,10,5,5,2,0,1
S420251002001520010,480,122,101,0,0,0,11,6,4,0,0,0
S420251002001520010,485,108,87,0,0,0,14,4,2,0,0,1
S420251002001520010,490,118,100,0,0,1,5,6,5,0,1,0
S420251002001520010,495,109,88,1,1,0,9,6,1,2,0,1
S420251002001520010,500,126,102,0,0,0,5,10,4,1,0,4
S420251002001520010,505,104,81,0,0,0,9,7,4,1,0,2
S420251002001520010,510,128,109,0,0,1,12,0,4,0,0,2
S420251002001520010,515,109,90,0,1,0,7,6,3,2,0,0
S420251002001520010,520,121,100,0,1,0,8,7,3,1,0,1
S420251002001520010,525,123,99,0,1,0,12,5,1,3,0,2
S420251002001520010,530,122,99,0,0,1,14,4,4,0,0,0
S420251002001520010,535,119,96,0,0,0,15,3,3,0,0,2
S420251002001710010,480,82,58,0,0,0,13,8,3,0,0,0
S420251002001710010,485,87,59,0,0,0,13,7,5,1,0,2
S420251002001710010,490,72,57,0,0,1,8,3,3,0,0,0
S420251002001710010,495,81,62,0,0,0,9,6,3,0,0,1
S420251002001710010,500,90,58,0,0,0,13,9,7,0,0,3
S420251002001710010,505,91,71,0,0,0,9,8,2,0,0,1
S420251002001710010,510,82,57,0,0,0,13,10,1,1,0,0
S420251002001710010,515,67,45,0,0,0,12,4,3,1,0,2
S420251002001710010,520,91,65,0,0,0,15,6,3,0,0,2
S420251002001710010,525,88,68,0,0,0,10,8,0,1,0,1
S420251002001710010,530,66,46,0,0,0,13,5,2,0,0,0
S420251002001710010,535,89,66,0,0,1,12,6,3,0,0,1
S420251002001810010,480,98,77,0,1,0,12,4,3,0,0,1
S420251002001810010,485,97,71,0,0,0,15,8,3,0,0,0
S420251002001810010,490,88,61,0,0,0,15,5,5,1,0,1
S420251002001810010,495,85,69,0,0,1,7,3,5,0,0,0
S420251002001810010,500,85,65,0,0,0,9,7,3,0,0,1
S420251002001810010,505,85,54,0,0,0,13,9,6,0,0,3
S420251002001810010,510,102,75,0,0,0,17,7,2,0,0,1
S420251002001810010,515,93,68,0,0,0,14,8,2,1,0,0
S420251002001810010,520,90,65,0,0,0,16,4,2,1,0,2
S420251002001810010,525,98,72,0,0,0,15,6,4,0,0,1
S420251002001810010,530,94,69,0,0,0,14,8,0,1,0,2
S420251002001810010,535,85,63,0,1,0,14,5,2,0,0,0
S420251002001820010,480,125,110,0,0,0,7,7,0,0,1,0
S420251002001820010,485,117,94,0,0,1,14,5,1,2,0,0
S420251002001820010,490,152,126,0,0,0,9,9,3,1,0,4
S420251002001820010,495,128,101,0,1,0,9,8,4,1,0,4
S420251002001820010,500,118,90,0,1,1,19,1,4,0,0,2
S420251002001820010,505,158,132,0,0,0,20,4,2,0,0,0
S420251002001820010,510,132,110,0,1,0,12,5,3,0,0,1
S420251002001820010,515,142,118,0,0,0,12,6,1,3,0,2
S420251002001820010,520,142,115,0,2,0,13,6,5,1,0,0
S420251002001820010,525,134,109,0,0,0,15,3,5,0,0,2
S420251002001820010,530,151,121,0,1,1,19,4,3,1,1,0
S420251002001820010,535,128,104,0,1,0,12,7,2,0,1,1
S420251002001910010,480,85,64,0,0,0,15,4,2,0,0,0
S420251002001910010,485,107,82,0,1,0,13,4,6,0,0,1
S420251002001910010,490,99,68,0,0,0,16,7,5,3,0,0
S420251002001910010,495,98,69,0,0,0,15,7,5,0,0,2
S420251002001910010,500,87,65,0,0,1,10,5,5,1,0,0
S420251002001910010,505,91,69,0,0,0,13,7,2,0,0,0
S420251002001910010,510,105,71,0,0,0,17,10,4,0,0,3
S420251002001910010,515,99,68,0,0,0,22,5,4,0,0,0
S420251002001910010,520,102,70,0,0,0,17,12,2,1,0,0
S420251002001910010,525,101,74,0,0,0,19,4,1,1,0,2
S420251002001910010,530,91,63,0,0,0,20,4,3,0,0,1
S420251002001910010,535,102,79,0,0,0,14,6,0,1,0,2
S420251002001920010,480,120,92,0,0,1,17,6,1,3,0,0
